PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
26046101,Frequency of tonsilloliths in panoramic views of a selected population in southern iran,"Ghabanchi J, Haghnegahdar A, Khojastehpour L, Ebrahimi A.",J Dent (Shiraz). 2015 Jun,,,,,,,
37322858,"Reliability assessment of the 2018 classification case definitions of peri-implant health, peri-implant mucositis, and peri-implantitis","Marini L, Tomasi C, Gianserra R, Graziani F, Landi L, Merli M, Nibali L, Roccuzzo M, Sforza NM, Tonetti MS, Deli F, Papi P, Murro BD, Rojas MA, Pilloni A.",J Periodontol. 2023 Dec,,,,,,,
16817952,"Prevalence and correlates of self-reported state of teeth among schoolchildren in Kerala, India","David J, Astrøm AN, Wang NJ.",BMC Oral Health. 2006 Jul 3,,,,,,,
27476817,Prevalence of halitosis in elderly living in nursing homes,"Zellmer M, Gahnberg L, Ramberg P.",Int J Dent Hyg. 2016 Nov,,,,,,,
20189489,Vaccination targeting surface FomA of Fusobacterium nucleatum against bacterial co-aggregation: Implication for treatment of periodontal infection and halitosis,"Liu PF, Shi W, Zhu W, Smith JW, Hsieh SL, Gallo RL, Huang CM.",Vaccine. 2010 Apr 26,,,,,,,
18205647,Halitosis among racially diverse populations: an update,"Rayman S, Almas K.",Int J Dent Hyg. 2008 Feb,,,,,,,
38888002,Periodontitis is associated with impaired olfactory function: A clinical study,"Schertel Cassiano L, Jensen AB, Pajaniaye J, Lopez R, Fjaeldstad AW, Nascimento GG.",J Periodontal Res. 2024 Jun 18. doi: 10.1111/jre.13315. Online ahead of print.,Schertel Cassiano L,J Periodontal Res,2024,6/18/2024,,,10.1111/jre.13315
7566756,Te mahi niho hauora ki Ratana Pa: the dental health project at Ratana Pa,Broughton J.,N Z Dent J. 1995 Sep,,,,,,,
21140240,Halitosis: could it be more than mere bad breath?,"Campisi G, Musciotto A, Di Fede O, Di Marco V, Craxì A.",Intern Emerg Med. 2011 Aug,,,,,,,
16213919,Awareness of general practitioners towards treatment of laryngopharyngeal reflux: a British survey,"Karkos PD, Thomas L, Temple RH, Issing WJ.",Otolaryngol Head Neck Surg. 2005 Oct,,,,,,,
25096359,Halitosis and the tonsils: a review of management,"Ferguson M, Aydin M, Mickel J.",Otolaryngol Head Neck Surg. 2014 Oct,,,,,,,
17241432,Clinical examination of subjects with halitosis,"Donaldson AC, Riggio MP, Rolph HJ, Bagg J, Hodge PJ.",Oral Dis. 2007 Jan,,,,,,,
15752094,The rationale and potential for the reduction of oral malodour using Streptococcus salivarius probiotics,"Burton JP, Chilcott CN, Tagg JR.",Oral Dis. 2005,,,,,,,
27649517,"Deodorization of Garlic Breath by Foods, and the Role of Polyphenol Oxidase and Phenolic Compounds","Mirondo R, Barringer S.",J Food Sci. 2016 Oct,,,,,,,
14550375,Modelling oral malodour in a longitudinal study,"Pratten J, Pasu M, Jackson G, Flanagan A, Wilson M.",Arch Oral Biol. 2003 Nov,,,,,,,
28693361,Systemic effects of H(2)S inhalation at human equivalent dose of pathologic halitosis on rats,"Yalçın Yeler D, Aydin M, Gül M, Hocaoğlu T, Özdemir H, Koraltan M.",Acta Odontol Scand. 2017 Oct,,,,,,,
6235346,Oral odors in early experimental gingivitis,"Kostelc JG, Preti G, Zelson PR, Brauner L, Baehni P.",J Periodontal Res. 1984 May,,,,,,,
36459058,Effect of face masks on salivary parameters and halitosis: Randomized controlled crossover trial,"Kanzow P, Rammert LS, Rohland B, Barke S, Placzek M, Wiegand A.",J Oral Pathol Med. 2023 Jan,,,,,,,
28727160,The long-term effect of a zinc acetate and chlorhexidine diacetate containing mouth rinse on intra-oral halitosis-A randomized clinical trial,"Erovic Ademovski S, Mårtensson C, Persson GR, Renvert S.",J Clin Periodontol. 2017 Oct,,,,,,,
12411183,"The relationship between oral malodor, VSCs levels in the mouth air with periodontitis and tongue coating","Zhu W, Sha Y.",Zhonghua Kou Qiang Yi Xue Za Zhi. 2002 Jul,,,,,,,
33841736,"Does the use of face masks during the COVID-19 pandemic impact on oral hygiene habits, oral conditions, reasons to seek dental care and esthetic concerns?","Pinzan-Vercelino CR, Freitas KM, Girão VM, da Silva DO, Peloso RM, Pinzan A.",J Clin Exp Dent. 2021 Apr 1,,,,,,,
11137636,Psychological condition of patients complaining of halitosis,"Oho T, Yoshida Y, Shimazaki Y, Yamashita Y, Koga T.",J Dent. 2001 Jan,,,,,,,
37689445,ORGANOLEPTIC AND HALITOMETRIC ASSESSMENTS DO NOT CORRELATE WELL IN INTRA-ORAL HALITOSIS: A SYSTEMATIC REVIEW AND META-ANALYSIS,"Szalai E, Tajti P, Szabó B, Kói T, Hegyi P, Czumbel LM, Varga G, Kerémi B.",J Evid Based Dent Pract. 2023 Sep,,,,,,,
20359417,Halitosis: a review of current literature,"Armstrong BL, Sensat ML, Stoltenberg JL.",J Dent Hyg. 2010 Spring,,,,,,,
19767905,"Knowledge and self-perception of breath odour amongst house officers at the University College Hospital, Ibadan, Nigeria","Adeyemi BF, Kolude BM, Arigbede AO.",Niger Postgrad Med J. 2009 Sep,,,,,,,
30693265,Actinomycosis which Impersonates Malignancy,"Gelada K, Halli R, Mograwala H, Sethi S.",Ann Maxillofac Surg. 2018 Jul-Dec,,,,,,,
31041914,Persistent dysgeusia post-halitosis treatment: How does it impact the patients' quality of life?,"Carvalho BF, Alves MG, Dutra MT, Balducci I, Nicodemo D, Almeida JD.",Med Oral Patol Oral Cir Bucal. 2019 May 1,,,,,,,
18938115,GC-MS analysis of breath odor compounds in liver patients,"Van den Velde S, Nevens F, Van Hee P, van Steenberghe D, Quirynen M.",J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Nov 15,,,,,,,
35426641,Common Oral Lesions,"Randall DA, Wilson Westmark NL, Neville BW.",Am Fam Physician. 2022 Apr 1,,,,,,,
18633472,Assessment of oral malodor: a comparison of the organoleptic method with sulfide monitoring,"Baharvand M, Maleki Z, Mohammadi S, Alavi K, Moghaddam EJ.",J Contemp Dent Pract. 2008 Jul 1,,,,,,,
3865075,Even friends won't tell you,Smith D.,N Z Dent J. 1985 Jul,,,,,,,
35536439,The efficacy of probiotics in the management of intra-oral halitosis: a systematic review,"Tay JRH, Ng E, Lai CWM, Lim LP, Ong MMA.",Clin Oral Investig. 2022 Jul,,,,,,,
25938086,Halitosis in otorhinolaryngology practice,"Gokdogan O, Catli T, Ileri F.",Iran J Otorhinolaryngol. 2015 Mar,,,,,,,
5245107,Halitosis resulting from a dentigerous cyst,"Lovasko JH, Fast TB.",S C Dent J. 1968 Sep,,,,,,,
25364198,Clinical evaluation of Krimidanta Pratishedha (anti-caries) activity of Triphaladi Gandusha in high risk dental caries patients,"Atara AG, Manjusha R, Shukla VJ, Vaghela DB, Rooparalia B.",Ayu. 2014 Jan,,,,,,,
34204752,"Adolescence, Adulthood and Self-Perceived Halitosis: A Role of Psychological Factors","Mento C, Lombardo C, Milazzo M, Whithorn NI, Boronat-Catalá M, Almiñana-Pastor PJ, Fernàndez CS, Bruno A, Muscatello MRA, Zoccali RA.",Medicina (Kaunas). 2021 Jun 12,,,,,,,
37636481,Oral manifestations in hospital-admitted COVID-19 patients: a case control study,"Alhamed S, Aljohani S.",Front Oral Health. 2023 Aug 10,,,,,,,
24585384,Knowledge of halitosis among dentists and dental hygienists,"Oppliger N, Roth B, Filippi A.",Swiss Dent J. 2014,,,,,,,
16397199,Canine oral malodor,Eubanks DL.,J Am Anim Hosp Assoc. 2006 Jan-Feb,,,,,,,
24112735,Cetylpyridinium chloride suppresses gene expression associated with halitosis,"Liu J, Ling JQ, Wu CD.",Arch Oral Biol. 2013 Nov,,,,,,,
2076696,"Bad breath, diagnosis and treatment",Rosenberg M.,Univ Tor Dent J. 1990 Spring,,,,,,,
29573072,Prevalence and risk factors of halitosis in Japanese school children,"Ueno M, Ohnuki M, Zaitsu T, Takehara S, Furukawa S, Kawaguchi Y.",Pediatr Int. 2018 Jun,,,,,,,
26869586,Daily reduction of oral malodor with the use of a sonic tongue brush combined with an antibacterial tongue spray in a randomized cross-over clinical investigation,"Saad S, Gomez-Pereira P, Hewett K, Horstman P, Patel J, Greenman J.",J Breath Res. 2016 Feb 12,,,,,,,
33884263,Comparative Evaluation of the Effects of Adenotonsillar Hypertrophy on Oral Health in Children,"İnönü-Sakallı N, Sakallı C, Tosun Ö, Akşit-Bıçak D.",Biomed Res Int. 2021 Apr 2,,,,,,,
32790926,Microbiome variations in preschool children with halitosis,"Zhang Y, Zhu C, Feng X, Chen X.",Oral Dis. 2021 May,,,,,,,
17670880,Identification of oral bacterial species associated with halitosis,"Haraszthy VI, Zambon JJ, Sreenivasan PK, Zambon MM, Gerber D, Rego R, Parker C.",J Am Dent Assoc. 2007 Aug,,,,,,,
18280939,Effect of different mouth rinses on third molar surgery-related oral malodor,"Polat HB, Ozdemir H, Ay S.",Oral Surg Oral Med Oral Pathol Oral Radiol Endod. 2008 Mar,,,,,,,
30834725,"Clinical effect of Lactobacillus on the treatment of severe periodontitis and halitosis: A double-blinded, placebo-controlled, randomized clinical trial","Soares LG, Carvalho EB, Tinoco EMB.",Am J Dent. 2019 Feb,,,,,,,
154272,[Halitosis as a cosmetic and health problem],Schweisheimer W.,Zahntechnik (Zur). 1978,,,,,,,
17328883,Salivary thiols and enzyme markers of cell damage in periodontal disease,"Zappacosta B, Manni A, Persichilli S, Boari A, Scribano D, Minucci A, Raffaelli L, Giardina B, De Sole P.",Clin Biochem. 2007 Jun,,,,,,,
28676903,Estimated prevalence of halitosis: a systematic review and meta-regression analysis,"Silva MF, Leite FRM, Ferreira LB, Pola NM, Scannapieco FA, Demarco FF, Nascimento GG.",Clin Oral Investig. 2018 Jan,,,,,,,
23620978,Recurrent rhinolithiasis: a case report with review of the literature,"Dogan M, Dogan DO, Duger C, Polat S, Muderris S.",West Indian Med J. 2012 Oct,,,,,,,
34887684,Oral Health and Patterns of Dental Visits Among Diabetic Patients in the Eastern Province of Saudi Arabia,"AlTuraiki AM, Jaemal HM, Alamer AA, Alghwainem AA, Althabit TA, Alamri A, Nazir MA.",Clin Cosmet Investig Dent. 2021 Dec 4,,,,,,,
35500569,Nasal Mucociliary Clearance and Sinonasal Symptoms in Healthcare Professionals Wearing FFP3 Respirators: A Prospective Cross-Sectional Study,"Yildiz S, Yankuncu A, Zer Toros S, Tepe Karaca Ç.",ORL J Otorhinolaryngol Relat Spec. 2022,,,,,,,
22149929,Comparison of different treatment modalities for oral halitosis,"Erovic Ademovski S, Lingström P, Winkel E, Tangerman A, Persson GR, Renvert S.",Acta Odontol Scand. 2012 May,,,,,,,
15327643,Effects of low dose chlorhexidine mouthrinses on oral bacteria and salivary microflora including those producing hydrogen sulfide,"Sreenivasan PK, Gittins E.",Oral Microbiol Immunol. 2004 Oct,,,,,,,
7725782,Faecaloid breath heralding secondary aorto-enteric fistula,Mosimann F.,Vasa. 1995,,,,,,,
11837121,[Diagnosis and treatment of halitosis],De Boever EH.,Ned Tijdschr Tandheelkd. 1995 May,,,,,,,
7213235,The sense of smell,Garner JF.,Aust Fam Physician. 1980 Jun,,,,,,,
15752096,Comparison of ninhydrin method of detecting amine compounds with other methods of halitosis detection,"Iwanicka-Grzegorek K, Lipkowska E, Kepa J, Michalik J, Wierzbicka M.",Oral Dis. 2005,,,,,,,
36079120,Do Otolaryngologists Over- or Underestimate Laryngopharyngeal Reflux Symptoms and Findings in Clinical Practice? A Comparison Study between the True Prevalence and the Otolaryngologist-Estimated Prevalence of Symptoms and Findings,Lechien JR.,J Clin Med. 2022 Sep 1,,,,,,,
36600415,Efficacy of probiotics in the management of halitosis: a systematic review and meta-analysis,"Huang N, Li J, Qiao X, Wu Y, Liu Y, Wu C, Li L.",BMJ Open. 2022 Dec 20,,,,,,,
24422013,Can Alcohol Intake from Mouthwash be Measured in Epidemiological Studies? Development and Validation of Mouthwash Use Questionnaire with Particular Attention to Measuring Alcohol Intake from Mouthwash,"Wirth T, Kawecki MM, Reeve J, Cunningham C, Bovaird I, Macfarlane TV.",J Oral Maxillofac Res. 2012 Oct 1,,,,,,,
20556936,[Mouthwashes: the supply in Belgium reviewed on the basis of recent literature],"Marcelis K, Dekeyser C, Declerck D, Quirynen M.",Rev Belge Med Dent (1984). 2010,,,,,,,
9779544,Prevention of periodontal disease,DuPont GA.,Vet Clin North Am Small Anim Pract. 1998 Sep,,,,,,,
3807825,[Foetor ex ore and halitosis. Differential diagnosis and therapy],"Müller MK, Layer P, Balzer K, Goebell H.",Med Klin (Munich). 1986 Nov 11,,,,,,,
275323,A study on the deodorant effect of dentifrices containing chlorhexidine,"Niwa M, Saito K, Suganuma N, Watanabe H, Sawamura K.",Koku Eisei Gakkai Zasshi. 1977 Jul,,,,,,,
351099,[The relationship between the halitosis and oral conditions of the periodontal patients (author's transl)],Nara F.,Nihon Shishubyo Gakkai Kaishi. 1977 Jun,,,,,,,
27497386,An objective assessment of halitosis in children with adenoid vegetation during pre- and post-operative period,"Dinc ME, Altundag A, Dizdar D, Avincsal MO, Sahin E, Ulusoy S, Paltura C.",Int J Pediatr Otorhinolaryngol. 2016 Sep,,,,,,,
25931924,Iatrogenic Zenker's diverticulum perforation: A conservatively treated case,Babür T.,Ulus Cerrahi Derg. 2013 May 28,,,,,,,
34162819,Oral complaints in patients with acute myeloid leukemia treated with allogeneic hematopoietic stem cell transplantation,"Wysocka-Słowik A, Gil L, Ślebioda Z, Dorocka-Bobkowska B.",Med Oral Patol Oral Cir Bucal. 2021 Sep 1,,,,,,,
16451502,Social relations and breath odour,McKeown L.,Int J Dent Hyg. 2003 Nov,,,,,,,
21383479,"Short-term effect of a new mouthrinse formulation on oral malodour after single use in vivo: a comparative, randomized, single-blind, parallel-group clinical study","Wilhelm D, Gysen K, Himmelmann A, Krause C, Wilhelm KP.",J Breath Res. 2010 Sep,,,,,,,
27276859,Clinical and laboratory differences between Epstein-Barr and cytomegalovirus infectious mononucleosis in children,"Medović R, Igrutinović Z, Radojević-Marjanović R, Marković S, Rasković Z, Simović A, Tanasković-Nestorović J, Radovanović M, VuIetić B.",Srp Arh Celok Lek. 2016 Jan-Feb,,,,,,,
11507918,The effect of an oral hygiene program on oral levels of volatile sulfur compounds (VSC),"Seemann R, Passek G, Zimmer S, Roulet JF.",J Clin Dent. 2001,,,,,,,
28353023,"Efficacy of GUM® Hydral versus Biotène® Oralbalance mouthwashes plus gels on symptoms of medication-induced xerostomia: a randomized, double-blind, crossover study","Barbe AG, Schmidt-Park Y, Hamacher S, Derman SHM, Noack MJ.",Clin Oral Investig. 2018 Jan,,,,,,,
34998622,Reply to the Letter to the Editor regarding 'The long-term effectiveness of coblation cryptolysis treatment for tonsillar-induced halitosis',"Çelik T, Koca ÇF, Gül O, Erdur Ö.",Am J Otolaryngol. 2022 May-Jun,,,,,,,
33389334,Volatile sulphur compounds in people with chronic kidney disease and the impact on quality of life,"Santaella NG, Simpione G, Maciel AP, Lauris JR, da Silva Santos PS.",Odontology. 2021 Jul,,,,,,,
36696467,Illness perception amongst individuals with periodontal diseases,"Joudi A, Sargeran K, Pouraskari Z, Darijani ME, Golrezaei J, Hessari H.",Community Dent Health. 2023 Feb 28,,,,,,,
27080513,Tongue Coating and the Salivary Microbial Communities Vary in Children with Halitosis,"Ren W, Xun Z, Wang Z, Zhang Q, Liu X, Zheng H, Zhang Q, Zhang Y, Zhang L, Wu C, Zheng S, Qin N, Ehrlich SD, Li Y, He X, Xu T, Chen T, Chen F.",Sci Rep. 2016 Apr 15,,,,,,,
3896431,Halitosis: a review,Jonsson R.,Can Dent Hyg. 1985 Summer,,,,,,,
22612797,Clinical utility of a novel colorimetric chair side test for oral malodour,"Dadamio J, Van Tornout M, Vancauwenberghe F, Federico R, Dekeyser C, Quirynen M.",J Clin Periodontol. 2012 Jul,,,,,,,
24559542,[Effect of chewing gum on halitosis],"De Luca-Monasterios F, Chimenos-Küstner E, López-López J.",Med Clin (Barc). 2014 Jul 22,,,,,,,
33967540,Idiopathic Gingival Enlargement Causing Social Stigma,Kothari D.,Contemp Clin Dent. 2021 Jan-Mar,,,,,,,
26548226,Halitosis as a product of hepatic disease,"Guglielmi M, Beushausen M, Feng C, Beech A, Baur D.",SADJ. 2014 Sep,,,,,,,
5233101,[Tonsillectomy in cases with foetor ex ore],Walander A.,Sven Tandlak Tidskr. 1967 May,,,,,,,
22126396,"The short-term effects of various oral care methods in dependent elderly: comparison between toothbrushing, tongue cleaning with sponge brush and wiping on oral mucous membrane by chlorhexidine","Tashiro K, Katoh T, Yoshinari N, Hirai K, Andoh N, Makii K, Matsuo K, Ogasawara T.",Gerodontology. 2012 Jun,,,,,,,
30752740,Bad Breath,,Am J Dent Sci. 1860 Oct,,,,,,,
25789356,Association Between Oral Hygiene Status and Halitosis Among Smokers and Nonsmokers,"Jiun IL, Siddik SN, Malik SN, Tin-Oo MM, Alam MK, Khan MM.",Oral Health Prev Dent. 2015,,,,,,,
4504316,The role of microorganisms in the production of oral malodor,"McNamara TF, Alexander JF, Lee M.",Oral Surg Oral Med Oral Pathol. 1972 Jul,,,,,,,
28391664,Effect of Green Tea-Added Tablets on Volatile Sulfur-Containing Compounds in the Oral Cavity,"Porciani PF, Grandini S.",J Clin Dent. 2016 Dec,,,,,,,
32997022,Oral health-related quality of life and associated factors in the elderly: a population-based cross-sectional study,"Colaço J, Muniz FWMG, Peron D, Marostega MG, Dias JJ, Rösing CK, Colussi PRG.",Cien Saude Colet. 2020 Oct,,,,,,,
30216545,A new method of choice for organoleptic scoring: The negative-pressure technique,"Laleman I, De Geest S, Dekeyser C, Teughels W, Quirynen M.",J Clin Periodontol. 2018 Nov,,,,,,,
31189786,[Longitudinal changes in nicotine dependency and intraoral environment associated with dental support for smoking cessation],"Tano R, Miura H, Ozaki T.",Nihon Koshu Eisei Zasshi. 2019,,,,,,,
25586973,Comparison of a low-energy diet and a very low-energy diet in sedentary obese individuals: a pragmatic randomized controlled trial,"Christensen P, Bliddal H, Riecke BF, Leeds AR, Astrup A, Christensen R.",Clin Obes. 2011 Feb,,,,,,,
16253098,Oral health impacts on daily living related to four different treatment protocols for chronic periodontitis,"D'Avila GB, Carvalho LH, Feres-Filho EJ, Feres M, Leão A.",J Periodontol. 2005 Oct,,,,,,,
15752105,Association between oral malodour and periodontal disease-related parameters in a population of 71 Israelis,"Stamou E, Kozlovsky A, Rosenberg M.",Oral Dis. 2005,,,,,,,
12479639,The relationship of oral malodor in patients with or without periodontal disease,"Figueiredo LC, Rosetti EP, Marcantonio E Jr, Marcantonio RA, Salvador SL.",J Periodontol. 2002 Nov,,,,,,,
29563432,Probiotics: A Promising Role in Dental Health,"Mahasneh SA, Mahasneh AM.",Dent J (Basel). 2017 Sep 27,,,,,,,
15904423,Analysis of clinical characteristics of dyspeptic symptoms in Shanghai patients,"Li XB, Liu WZ, Ge ZZ, Zhang DR, Zhao YJ, Dai J, Xue HB, Xiao SD.",Chin J Dig Dis. 2005,,,,,,,
