PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
35182018,Ion-Selective Organic Electrochemical Transistors: Recent Progress and Challenges,"Li Y, Cui B, Zhang S, Li B, Li J, Liu S, Zhao Q.",Small. 2022 May,,,,,,,
38849294,A case report on the physiological responses to extreme heat during Sicily's July 2023 heatwave,"Filingeri D, Valenza A, Ficarra S, Filingeri V, Worsley PR, Bianco A.",Physiol Rep. 2024 Jun,,,,,,,
25487370,Does type 1 diabetes alter post-exercise thermoregulatory and cardiovascular function in young adults?,"McGinn R, Carter MR, Barrera-Ramirez J, Sigal RJ, Flouris AD, Kenny GP.",Scand J Med Sci Sports. 2015 Oct,,,,,,,
33479820,A fully screen-printed potentiometric chloride ion sensor employing a hydrogel-based touchpad for simple and non-invasive daily electrolyte analysis,"Ichimura Y, Kuritsubo T, Nagamine K, Nomura A, Shitanda I, Tokito S.",Anal Bioanal Chem. 2021 Mar,,,,,,,
24769802,Metaphors and images of cancer in early modern Europe,Stolberg M.,Bull Hist Med. 2014 Spring,,,,,,,
36878174,The Minor's test in Frey syndrome treated with botulinum toxin: Methodology and efficacy,"Marchese MR, Vollono C, Rigon L, Almadori G, Bentivoglio AR, Petracca M.",Am J Otolaryngol. 2023 May-Jun,,,,,,,
26394409,A Wearable Device for Monitoring Sweat Rates via Image Analysis,"Matzeu G, Fay C, Vaillant A, Coyle S, Diamond D.",IEEE Trans Biomed Eng. 2016 Aug,,,,,,,
25570878,System-level design of an RFID sweat electrolyte sensor patch,"Rose DP, Ratterman M, Griffin DK, Hou L, Kelley-Loughnane N, Naik RK, Hagen JA, Papautsky I, Heikenfeld J.",Annu Int Conf IEEE Eng Med Biol Soc. 2014,,,,,,,
35015101,Wearable soft electrochemical microfluidic device integrated with iontophoresis for sweat biosensing,"Bolat G, De la Paz E, Azeredo NF, Kartolo M, Kim J, de Loyola E Silva AN, Rueda R, Brown C, Angnes L, Wang J, Sempionatto JR.",Anal Bioanal Chem. 2022 Jul,,,,,,,
38248394,Advances in Non-Electrochemical Sensing of Human Sweat Biomarkers: From Sweat Sampling to Signal Reading,"Yang M, Sun N, Lai X, Zhao X, Zhou W.",Biosensors (Basel). 2023 Dec 28,,,,,,,
30970203,Glycopyrronium Tosylate (Qbrexza) for Hyperhidrosis,"Nwannunu CE, Limmer AL, Coleman K, Shah R, Patel RR, Mui UN, Tyring SK.",Skin Therapy Lett. 2019 Mar,,,,,,,
28899912,Do nitric oxide synthase and cyclooxygenase contribute to sweating response during passive heating in endurance-trained athletes?,"Amano T, Fujii N, Kenny GP, Inoue Y, Kondo N.",Physiol Rep. 2017 Sep,,,,,,,
29932495,Influence of ageing on human body blood flow and heat transfer: A detailed computational modelling study,"Coccarelli A, Hasan HM, Carson J, Parthimos D, Nithiarasu P.",Int J Numer Method Biomed Eng. 2018 Oct,,,,,,,
27122400,The Effects of Soil Texture on the Ability of Human Remains Detection Dogs to Detect Buried Human Remains,"Alexander MB, Hodges TK, Wescott DJ, Aitkenhead-Peterson JA.",J Forensic Sci. 2016 May,,,,,,,
32966876,"RIFM fragrance ingredient safety assessment, dodecane, CAS Registry Number 112-40-3","Api AM, Belsito D, Biserta S, Botelho D, Bruze M, Burton GA Jr, Buschmann J, Cancellieri MA, Dagli ML, Date M, Dekant W, Deodhar C, Fryer AD, Gadhia S, Jones L, Joshi K, Lapczynski A, Lavelle M, Liebler DC, Na M, O'Brien D, Patel A, Penning TM, Ritacco G, Rodriguez-Ropero F, Romine J, Sadekar N, Salvito D, Schultz TW, Siddiqi F, Sipes IG, Sullivan G, Thakkar Y, Tokura Y, Tsang S.",Food Chem Toxicol. 2020 Dec 15,,,,,,,
33917655,The Effects of a Passive Exoskeleton on Human Thermal Responses in Temperate and Cold Environments,"Liu Y, Li X, Lai J, Zhu A, Zhang X, Zheng Z, Zhu H, Shi Y, Wang L, Chen Z.",Int J Environ Res Public Health. 2021 Apr 8,,,,,,,
33878078,Commentary on Fractional CO2 Laser for Transcutaneous Drug Delivery of Onabotulinum Toxin in Palmar Hyperhidrosis,Minokadeh A.,Dermatol Surg. 2021 May 1,,,,,,,
28008008,Spatiotemporal antagonism in mesenchymal-epithelial signaling in sweat versus hair fate decision,"Lu CP, Polak L, Keyes BE, Fuchs E.",Science. 2016 Dec 23,,,,,,,
34997993,Application and mechanism of probiotics in skin care: A review,"Yu J, Ma X, Wang X, Cui X, Ding K, Wang S, Han C.",J Cosmet Dermatol. 2022 Mar,,,,,,,
24315735,Blood otorrhea: blood stained sweaty ear discharges: hematohidrosis,,,,,,,,,
29439398,A Real-Time Wireless Sweat Rate Measurement System for Physical Activity Monitoring,"Brueck A, Iftekhar T, Stannard AB, Yelamarthi K, Kaya T.",Sensors (Basel). 2018 Feb 10,,,,,,,
34713981,Wearable Sweat Loss Measuring Devices: From the Role of Sweat Loss to Advanced Mechanisms and Designs,"Zhong B, Jiang K, Wang L, Shen G.",Adv Sci (Weinh). 2022 Jan,,,,,,,
34305536,Cannabinoids Regulate Sensory Processing in Early Olfactory and Visual Neural Circuits,"Heinbockel T, Straiker A.",Front Neural Circuits. 2021 Jul 7,,,,,,,
33445038,Acellular dermal matrix for prevention of Frey's syndrome after superficial parotidectomy of benign tumors,"Al-Aroomi MA, Mashrah MA, Al-Aroomi OA, Al-Worafi NA, Al-Sharani HM, Sun C, Xie F.",Am J Otolaryngol. 2021 Mar-Apr,,,,,,,
29220853,Hematidrosis: A Fascinating Phenomenon-Case Study and Overview of the Literature,"Alsermani M, Alzahrani H, El Fakih R.",Semin Thromb Hemost. 2018 Apr,,,,,,,
28689642,Cells in 3D-reconstitutued eccrine sweat gland cell spheroids differentiate into gross cystic disease fluid protein 15-expressing dark secretory cells and carbonic anhydrase II-expressing clear secretory cells,"Li H, Chen L, Zhang M, Zhang B.",Acta Histochem. 2017 Jul,,,,,,,
32190934,Normobaric hypoxia does not alter the critical environmental limits for thermal balance during exercise-heat stress,"Coombs GB, Cramer MN, Ravanelli N, Imbeault P, Jay O.",Exp Physiol. 2021 Jan,,,,,,,
27442010,"Immediate Wheal Reactivity to Autologous Sweat in Atopic Dermatitis Is Associated with Clinical Severity, Serum Total and Specific IgE and Sweat Tryptase Activity","Ilves T, Virolainen A, Harvima IT.",Int Arch Allergy Immunol. 2016,,,,,,,
34074569,A thread-based wearable sweat nanobiosensor,"Zhao C, Li X, Wu Q, Liu X.",Biosens Bioelectron. 2021 Sep 15,,,,,,,
26944095,Physiological adjustments to hypohydration: Impact on thermoregulation,"Kenefick RW, Cheuvront SN.",Auton Neurosci. 2016 Apr,,,,,,,
26244675,Eyelid Opening with Trigeminal Proprioceptive Activation Regulates a Brainstem Arousal Mechanism,"Matsuo K, Ban R, Hama Y, Yuzuriha S.",PLoS One. 2015 Aug 5,,,,,,,
23253191,Ingestion of sodium plus water improves cardiovascular function and performance during dehydrating cycling in the heat,"Hamouti N, Fernández-Elías VE, Ortega JF, Mora-Rodriguez R.",Scand J Med Sci Sports. 2014 Jun,,,,,,,
36818464,Sub-macroscopic skin presentation of acromegaly and effect of pituitary tumor surgery: A study using dermatoscopy and ultra-high-frequency ultrasound,"Guo X, Wang Y, Yao Y, Bao X, Duan L, Zhu H, Xing B, Liu J.",Front Endocrinol (Lausanne). 2023 Jan 10,,,,,,,
33795403,Case 3: What's That Smell? The Significance of Infant Body Odors in the Evaluation of Metabolic Acidosis,"Ezhuthachan AS, Holman JLN.",Neoreviews. 2021 Apr,,,,,,,
24957481,Muscle temperature and sweating during exercise: a new link?,Kenny GP.,Acta Physiol (Oxf). 2014 Sep,,,,,,,
29687331,Effects of catechin-enriched ion beverage intake on thermoregulatory function in a hot environment,"Nishimura R, Nishimura N, Iwase S, Takeshita M, Katashima M, Katsuragi Y, Sato M.",J Physiol Sci. 2019 Jan,,,,,,,
30677462,"The association between obesity and hyperhidrosis: A nationwide, cross-sectional study of 2.77 million Israeli adolescents","Astman N, Friedberg I, Wikstrom JD, Derazne E, Pinhas-Hamiel O, Afek A, Freireich-Astman M, Barzilai A, Bader T, Twig G.",J Am Acad Dermatol. 2019 Aug,,,,,,,
35448288,Validation of the Application of Solid Contact Ion-Selective Electrode for Off-Body Sweat Ion Monitoring,"Liu H, Gu Z, Liu Y, Xiao X, Xiu G.",Biosensors (Basel). 2022 Apr 9,,,,,,,
35152701,Wearable Microbial Fuel Cells for Sustainable Self-Powered Electronic Skins,"Su Y, Lu L, Zhou M.",ACS Appl Mater Interfaces. 2022 Feb 23,,,,,,,
29476591,Effect of Fluorination on Skin Sensitization Potential and Fragrant Properties of Cinnamyl Compounds,"Charpentier J, Emter R, Koch H, Lelièvre D, Pannecoucke X, Couve-Bonnaire S, Natsch A, Bombrun A.",Chem Biodivers. 2018 Apr,,,,,,,
37991954,COMPARATIVE ANALYSIS OF THE EFFICACIES OF BOTULINOTOXIN A THERAPY AND FRACTIONAL RADIO-FREQUENCY-LIFTING IN THE TREATMENT OF PRIMARY HYPERHYDROSIS,"Gibradze T, Kituashvili T, Lomidze M.",Georgian Med News. 2023 Sep,,,,,,,
32565175,Direct and indirect action modes of acetylcholine in cholinergic urticaria,Tokura Y.,Allergol Int. 2021 Jan,,,,,,,
25427685,Long-term results of oxybutynin treatment for palmar hyperhidrosis,"Wolosker N, Teivelis MP, Krutman M, de Paula RP, de Campos JR, Kauffman P, Puech-Leão P.",Clin Auton Res. 2014 Dec,,,,,,,
28431730,A New Device of Needlescopic Thoracic Sympathectomy Through a Skin Incision,"Yamamoto H, Okada M.",Ann Thorac Surg. 2017 May,,,,,,,
38568178,Microfluidic Sensing Textile for Continuous Monitoring of Sweat Glucose at Rest,"Zhao H, Zhang L, Deng T, Li C.",ACS Appl Mater Interfaces. 2024 Apr 17,,,,,,,
35794150,Evaluation of blood perfusion using laser doppler flowmetry during endoscopic lumbar sympathectomy in patients with plantar hyperhidrosis: a retrospective observational study,"Lee YC, You YK, Lee S, Moon DH, Lee JW.",Sci Rep. 2022 Jul 6,,,,,,,
38568259,Caffeine ingestion compromises thermoregulation and does not improve cycling time to exhaustion in the heat amongst males,"John K, Kathuria S, Peel J, Page J, Aitkenhead R, Felstead A, Heffernan SM, Jeffries O, Tallent J, Waldron M.",Eur J Appl Physiol. 2024 Aug,,,,,,,
32824087,Soy Isoflavone Genistein Inhibits an Axillary Osmidrosis Risk Factor ABCC11: In Vitro Screening and Fractional Approach for ABCC11-Inhibitory Activities in Plant Extracts and Dietary Flavonoids,"Saito H, Toyoda Y, Hirata H, Ota-Kontani A, Tsuchiya Y, Takada T, Suzuki H.",Nutrients. 2020 Aug 14,,,,,,,
33347660,Effects of short-term heat acclimation on whole-body heat exchange and local nitric oxide synthase- and cyclooxygenase-dependent heat loss responses in exercising older men,"Fujii N, McGarr GW, Notley SR, Boulay P, Sigal RJ, Amano T, Nishiyasu T, Poirier MP, Kenny GP.",Exp Physiol. 2021 Feb,,,,,,,
30507758,More Than Skin Deep: Lethargy and Diaphoresis in the Morning,"Finkelstein RA, Mody K, Traube C, Blei F.",Pediatr Emerg Care. 2018 Dec,,,,,,,
25313533,Effect of prolactin-induced protein on human skin: new insight into the digestive action of this aspartic peptidase on the stratum corneum and its induction of keratinocyte proliferation,"Sugiura S, Tazuke M, Ueno S, Sugiura Y, Kato I, Miyahira Y, Yamamoto Y, Sato H, Udagawa J, Uehara M, Sugiura H.",J Invest Dermatol. 2015 Mar,,,,,,,
27664322,Testing in artificial sweat - Is less more? Comparison of metal release in two different artificial sweat solutions,"Midander K, Julander A, Kettelarij J, Lidén C.",Regul Toxicol Pharmacol. 2016 Nov,,,,,,,
33538736,Recent advances in biofluid detection with micro/nanostructured bioelectronic devices,"Li H, Gu S, Zhang Q, Song E, Kuang T, Chen F, Yu X, Chang L.",Nanoscale. 2021 Feb 18,,,,,,,
25921800,Axillary hyperhidrosis: A review of the extent of the problem and treatment modalities,"Singh S, Davis H, Wilson P.",Surgeon. 2015 Oct,,,,,,,
26918969,Who are the Pioneers? A Critical Analysis of Innovation and Expertise in Cutaneous Noninvasive and Minimally Invasive Cosmetic and Surgical Procedures,"Bangash HK, Eisen DB, Armstrong AW, Nelson AA, Jalian HR, Alam M, Avram MM, Ibrahimi OA.",Dermatol Surg. 2016 Mar,,,,,,,
38363270,Atopic Dermatitis Itch: Scratching for an Explanation,"Biazus Soares G, Hashimoto T, Yosipovitch G.",J Invest Dermatol. 2024 May,,,,,,,
24300126,Thermoregulatory responses are attenuated after fructose but not glucose intake,"Suzuki A, Okazaki K, Imai D, Takeda R, Naghavi N, Yokoyama H, Miyagawa T.",Med Sci Sports Exerc. 2014 Jul,,,,,,,
32971211,"RIFM fragrance ingredient safety assessment, propyl propionate, CAS Registry Number 106-36-5","Api AM, Belsito D, Biserta S, Botelho D, Bruze M, Burton GA Jr, Buschmann J, Cancellieri MA, Dagli ML, Date M, Dekant W, Deodhar C, Fryer AD, Gadhia S, Jones L, Joshi K, Lapczynski A, Lavelle M, Liebler DC, Na M, O'Brien D, Patel A, Penning TM, Ritacco G, Rodriguez-Ropero F, Romine J, Sadekar N, Salvito D, Schultz TW, Siddiqi F, Sipes IG, Sullivan G, Thakkar Y, Tokura Y, Tsang S.",Food Chem Toxicol. 2020 Dec 15,,,,,,,
28302708,Thermoregulatory responses to exercise at a fixed rate of heat production are not altered by acute hypoxia,"Coombs GB, Cramer MN, Ravanelli N, Imbeault P, Jay O.",J Appl Physiol (1985). 2017 May 1,,,,,,,
32697055,Political attitudes vary with detection of androstenone,"Friesen A, Gruszczynski M, Smith KB, Alford JR.",Politics Life Sci. 2020 Jul 17,,,,,,,
31004462,Sunscreen or simulated sweat minimizes the impact of acute ultraviolet radiation on cutaneous microvascular function in healthy humans,"Wolf ST, Berry CW, Stanhewicz AE, Kenney LE, Ferguson SB, Kenney WL.",Exp Physiol. 2019 Jul,,,,,,,
34039002,Comparison of Synthetic Sweat and Influence of Sebum in the Permeation of Bioaccessible Metal(loid)s from Contaminated Soils through a Synthetic Skin Membrane,"Marin Villegas CA, Zagury GJ.",Environ Sci Technol. 2021 Jun 15,,,,,,,
32301449,Nanostrip flexible microwave enzymatic biosensor for noninvasive epidermal glucose sensing,"Xue Q, Li Z, Wang Q, Pan W, Chang Y, Duan X.",Nanoscale Horiz. 2020 Jun 1,,,,,,,
29368181,Drinking Strategies: Planned Drinking Versus Drinking to Thirst,Kenefick RW.,Sports Med. 2018 Mar,,,,,,,
31456222,Bioinspired Janus Textile with Conical Micropores for Human Body Moisture and Thermal Management,"Dai B, Li K, Shi L, Wan X, Liu X, Zhang F, Jiang L, Wang S.",Adv Mater. 2019 Oct,,,,,,,
31836448,Autonomic and perceptual thermoregulatory responses to voluntarily engaging in a common thermoregulatory behaviour,"Lei TH, Matsukawa H, Okushima D, Gerrett N, Schlader ZJ, Mündel T, Fujiwara M, Kondo N.",Physiol Behav. 2020 Mar 1,,,,,,,
33561272,"Poor Taste and Smell Are Associated with Poor Appetite, Macronutrient Intake, and Dietary Quality but Not with Undernutrition in Older Adults","Fluitman KS, Hesp AC, Kaihatu RF, Nieuwdorp M, Keijser BJF, IJzerman RG, Visser M.",J Nutr. 2021 Mar 11,,,,,,,
25152345,Botulinum toxin for hyperhidrosis of areas other than the axillae and palms/soles,"Glaser DA, Galperin TA.",Dermatol Clin. 2014 Oct,,,,,,,
35316321,"An epidermal wearable microfluidic patch for simultaneous sampling, storage, and analysis of biofluids with counterion monitoring","Paul Kunnel B, Demuru S.",Lab Chip. 2022 May 3,,,,,,,
32898595,"RIFM fragrance ingredient safety assessment, 2-methylpropyl pentanoate, CAS Registry Number 10588-10-0","Api AM, Belsito D, Biserta S, Botelho D, Bruze M, Burton GA Jr, Buschmann J, Cancellieri MA, Dagli ML, Date M, Dekant W, Deodhar C, Fryer AD, Gadhia S, Jones L, Joshi K, Lapczynski A, Lavelle M, Liebler DC, Na M, O'Brien D, Patel A, Penning TM, Ritacco G, Rodriguez-Ropero F, Romine J, Sadekar N, Salvito D, Schultz TW, Siddiqi F, Sipes IG, Sullivan G, Thakkar Y, Tokura Y, Tsang S.",Food Chem Toxicol. 2020 Dec 15,,,,,,,
36869478,A signal detection reminder methodology to evaluate effects of odor-taste-taste interactions to enhance the perceived saltiness,"Faridi Esfanjnai A, Mohebbi M.",Food Res Int. 2023 Mar,,,,,,,
38582816,The effect of 8-day oral taurine supplementation on thermoregulation during low-intensity exercise at fixed heat production in hot conditions of incremental humidity,"Peel JS, McNarry MA, Heffernan SM, Nevola VR, Kilduff LP, Coates K, Dudley E, Waldron M.",Eur J Appl Physiol. 2024 Sep,,,,,,,
31165570,Breathable Nanowood Biofilms as Guiding Layer for Green On-Skin Electronics,"Zhou T, Wang JW, Huang M, An R, Tan H, Wei H, Chen ZD, Wang X, Liu X, Wang F, He J.",Small. 2019 Aug,,,,,,,
35679471,"Human temperature regulation under heat stress in health, disease, and injury","Cramer MN, Gagnon D, Laitano O, Crandall CG.",Physiol Rev. 2022 Oct 1,,,,,,,
36671902,Full-Cut Manufacture of Skin-Interfaced Microfluidic Patch with Copper Electrode for In Situ Admittance Sensing of Sweat Rate,"Wei L, He Y, Lv Z, Guo D, Cheng L, Wu H, Liu A.",Biosensors (Basel). 2022 Dec 31,,,,,,,
28084905,Relative Contribution of Odour Intensity and Valence to Moral Decisions,"Cecchetto C, Rumiati RI, Parma V.",Perception. 2017 Mar-Apr,,,,,,,
24464813,Analysis of Airborne Biomarkers for Point-of-Care Diagnostics,"Fung AO, Mykhaylova N.",J Lab Autom. 2014 Jun,,,,,,,
37961005,"Pulsed electric field treatment of soymilk: Impact on Kunitz trypsin inhibitor allergenicity, antinutritional factor, and aroma characteristics","Anbarasan R, Jaganmohan R, Anandakumar S, Mahendran R.",J Food Sci. 2023 Dec,,,,,,,
37885125,Shifting focus: Time to look beyond the classic physiological adaptations associated with human heat acclimation,"Deshayes TA, Sodabi DGA, Dubord M, Gagnon D.",Exp Physiol. 2024 Mar,,,,,,,
35014276,Wearable Sensing Devices for Point of Care Diagnostics,"Mondal S, Zehra N, Choudhury A, Iyer PK.",ACS Appl Bio Mater. 2021 Jan 18,,,,,,,
28633628,Olfactory testing in consecutive patients referred with suspected dementia,"Christensen IT, Larsson EM, Holm IE, Nielsen OBF, Andersen S.",BMC Geriatr. 2017 Jun 20,,,,,,,
35212011,Hyperhidrosis and human leucocyte antigens in the Danish Blood Donor Study,"As Henning M, Hother CE, Banasik K, Ibler KS, Rye Ostrowski S, Erikstrup C, Nielsen KR, Ullum H, Hjalgrim H, Hansen TF, Kaspersen KA, Sørensen BS, Saekmose SG, Jemec GBE, Pedersen OB.",Scand J Immunol. 2022 May,,,,,,,
37055108,Finite element model of female thermoregulation with geometry based on medical images,"Castellani MP, Rioux TP, Castellani JW, Potter AW, Notley SR, Xu X.",J Therm Biol. 2023 Apr,,,,,,,
29279204,Ivacaftor restores CFTR-dependent sweat gland fluid secretion in cystic fibrosis subjects with S945L alleles,"Kim J, Davies Z, Dunn C, Wine JJ, Milla C.",J Cyst Fibros. 2018 Mar,,,,,,,
38775268,"Commentary on ""Clinical Efficacy, Safety, and Complications of the Arthroscopic Cartilage Shaving Procedure for Secondary Osmidrosis Treatment""",Ho WT.,Ann Plast Surg. 2024 Aug 1,,,,,,,
31690238,Aedes vector-host olfactory interactions in sylvatic and domestic dengue transmission environments,"Tchouassi DP, Jacob JW, Ogola EO, Sang R, Torto B.",Proc Biol Sci. 2019 Nov 6,,,,,,,
31804946,Towards Wearable and Flexible Sensors and Circuits Integration for Stress Monitoring,"Chen CM, Anastasova S, Zhang K, Rosa BG, Lo BPL, Assender HE, Yang GZ.",IEEE J Biomed Health Inform. 2020 Aug,,,,,,,
35810477,Design and Testing of Autonomous Chargeable and Wearable Sweat/Ionic Liquid-Based Supercapacitors,"Selvam S, Park YK, Yim JH.",Adv Sci (Weinh). 2022 Sep,,,,,,,
34198014,Sweat metabolome and proteome: Recent trends in analytical advances and potential biological functions,"Serag A, Shakkour Z, Halboup AM, Kobeissy F, Farag MA.",J Proteomics. 2021 Aug 30,,,,,,,
